FIRSTNAME,EMAIL,SKILLS,EXPERIENCE,EVENTNAME,ACCEPTORREJECT,STARTTIME,ENDTIME
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:42:00,10:44:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:49:00,05:15:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:37:00,10:44:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:51:00,17:53:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:51:00,11:11:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:38:00,01:42:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:32:00,08:49:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:46:00,15:23:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:31:00,08:02:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:08:00,02:44:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:53:00,09:35:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:17:00,01:21:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:42:00,10:44:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:49:00,05:15:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:37:00,10:44:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:51:00,17:53:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:51:00,11:11:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:38:00,01:42:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:32:00,08:49:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:46:00,15:23:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:31:00,08:02:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,10:08:00,02:44:00
Levi,kdoerrlingrm@furl.net,Data Warehousing,4,IT Infrastructure,1,09:53:00,09:35:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:35:00,13:31:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:54:00,09:33:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:50:00,04:38:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:06:00,06:53:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:12:00,14:17:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:40:00,13:50:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:32:00,03:43:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,09:41:00,01:01:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:35:00,13:31:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:54:00,09:33:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:50:00,04:38:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:06:00,06:53:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:12:00,14:17:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:40:00,13:50:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:32:00,03:43:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,09:41:00,01:01:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:35:00,13:31:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:54:00,09:33:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:50:00,04:38:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:06:00,06:53:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:12:00,14:17:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:40:00,13:50:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,10:32:00,03:43:00
Kenn,hwetter1m@ted.com,API Development,9,DevOps,1,09:41:00,01:01:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:25:00,15:49:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:03:00,05:05:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:31:00,18:29:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:49:00,02:24:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:55:00,03:16:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:54:00,08:08:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:20:00,09:07:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:03:00,01:06:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:47:00,13:21:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:53:00,05:08:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:25:00,15:49:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:03:00,05:05:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:31:00,18:29:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:49:00,02:24:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:55:00,03:16:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:54:00,08:08:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:20:00,09:07:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:03:00,01:06:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,10:47:00,13:21:00
Kenn,hwetter1m@ted.com,API Development,9,Google Cloud Platform (GCP),1,09:53:00,05:08:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:51:00,11:02:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:08:00,03:17:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:41:00,13:21:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,09:33:00,06:51:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:22:00,07:56:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:58:00,07:29:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:10:00,15:44:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:51:00,11:02:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:08:00,03:17:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:41:00,13:21:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,09:33:00,06:51:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:22:00,07:56:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:58:00,07:29:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:10:00,15:44:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:51:00,11:02:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:08:00,03:17:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:41:00,13:21:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,09:33:00,06:51:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:22:00,07:56:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:58:00,07:29:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:10:00,15:44:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:51:00,11:02:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:08:00,03:17:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:41:00,13:21:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,09:33:00,06:51:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:22:00,07:56:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:58:00,07:29:00
Dilan,oprisley5q@weebly.com,Quality Assurance (QA),4,React.js,1,10:10:00,15:44:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:02:00,10:30:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,09:41:00,02:04:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:52:00,13:17:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,09:44:00,05:45:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:12:00,03:38:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:14:00,01:46:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,09:46:00,11:13:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:59:00,04:50:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:56:00,10:09:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:46:00,06:10:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,10:40:00,02:22:00
Haley,ksutterbylm@edublogs.org,Mobile App Development,10,ETL Processes,1,09:42:00,01:56:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:11:00,06:01:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:15:00,02:35:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,09:46:00,11:48:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:16:00,08:38:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:51:00,06:59:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:19:00,12:01:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:46:00,11:55:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:31:00,09:40:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:46:00,04:14:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:14:00,17:42:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:43:00,17:34:00
Cammy,dclyntergx@webeden.co.uk,Node.js,5,Software Engineering,1,10:28:00,10:11:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:49:00,11:21:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:33:00,02:51:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:21:00,03:23:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:45:00,05:41:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:59:00,14:44:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:49:00,11:21:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:33:00,02:51:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:21:00,03:23:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:45:00,05:41:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:59:00,14:44:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:49:00,11:21:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:33:00,02:51:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:21:00,03:23:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:45:00,05:41:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:59:00,14:44:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:49:00,11:21:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:33:00,02:51:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:21:00,03:23:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:45:00,05:41:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:59:00,14:44:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:49:00,11:21:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:33:00,02:51:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:21:00,03:23:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,09:45:00,05:41:00
Myrah,sbottomleyb8@twitter.com,Web Development,2,Azure,1,10:59:00,14:44:00
Nobie,fboggasic@stanford.edu,Backend Development,8,CI/CD,1,10:23:00,07:01:00
Nobie,fboggasic@stanford.edu,Backend Development,8,CI/CD,1,10:56:00,09:23:00
Nobie,fboggasic@stanford.edu,Backend Development,8,CI/CD,1,10:32:00,11:16:00
Nobie,fboggasic@stanford.edu,Backend Development,8,CI/CD,1,09:59:00,18:06:00
Nobie,fboggasic@stanford.edu,Backend Development,8,CI/CD,1,10:11:00,16:13:00
Nobie,fboggasic@stanford.edu,Backend Development,8,CI/CD,1,10:41:00,18:05:00
Nobie,fboggasic@stanford.edu,Backend Development,8,CI/CD,1,10:33:00,12:22:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:40:00,05:40:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:40:00,03:05:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:07:00,07:53:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:11:00,11:18:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:31:00,02:47:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:49:00,07:13:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:44:00,06:55:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:39:00,12:17:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:00:00,07:46:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:41:00,02:45:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:51:00,17:24:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:40:00,05:40:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:40:00,03:05:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:07:00,07:53:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:11:00,11:18:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:31:00,02:47:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:49:00,07:13:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:44:00,06:55:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:39:00,12:17:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:00:00,07:46:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,10:41:00,02:45:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Web Development,1,09:51:00,17:24:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,10:40:00,15:27:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,09:33:00,13:43:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,10:44:00,09:57:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,10:09:00,01:52:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,10:24:00,14:14:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,09:32:00,06:49:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,09:40:00,16:19:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,09:51:00,02:08:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,10:36:00,16:52:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,09:45:00,08:27:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,09:58:00,05:33:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,AWS,1,10:17:00,16:19:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,09:39:00,13:08:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,09:40:00,05:36:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:33:00,02:15:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:02:00,15:44:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:54:00,04:49:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:24:00,15:57:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,09:30:00,17:51:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,09:39:00,13:08:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,09:40:00,05:36:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:33:00,02:15:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:02:00,15:44:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:54:00,04:49:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,10:24:00,15:57:00
Luciano,aranshaw4w@sakura.ne.jp,Backend Development,4,Data Science,1,09:30:00,17:51:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:49:00,18:08:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:49:00,18:29:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:27:00,03:44:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:33:00,13:33:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:30:00,06:55:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:52:00,14:45:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,09:49:00,10:05:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,09:59:00,15:58:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:49:00,18:08:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:49:00,18:29:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:27:00,03:44:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:33:00,13:33:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:30:00,06:55:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:52:00,14:45:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,09:49:00,10:05:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,09:59:00,15:58:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:49:00,18:08:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:49:00,18:29:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:27:00,03:44:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:33:00,13:33:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:30:00,06:55:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,10:52:00,14:45:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,09:49:00,10:05:00
Mortimer,tschwandnerja@craigslist.org,Agile Methodologies,6,Microservices,1,09:59:00,15:58:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:49:00,13:51:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:44:00,06:06:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:58:00,06:11:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:00:00,11:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:05:00,05:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:16:00,13:18:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:37:00,12:23:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:49:00,13:51:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:44:00,06:06:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:58:00,06:11:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:00:00,11:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:05:00,05:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:16:00,13:18:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:37:00,12:23:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:49:00,13:51:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:44:00,06:06:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:58:00,06:11:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:00:00,11:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:05:00,05:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:16:00,13:18:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:37:00,12:23:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:49:00,13:51:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:44:00,06:06:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:58:00,06:11:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:00:00,11:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:05:00,05:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:16:00,13:18:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:37:00,12:23:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:49:00,13:51:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:44:00,06:06:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:58:00,06:11:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:00:00,11:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:05:00,05:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:16:00,13:18:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:37:00,12:23:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:49:00,13:51:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:44:00,06:06:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:58:00,06:11:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:00:00,11:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:05:00,05:00:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,10:16:00,13:18:00
Gerty,ljosefd1@live.com,Troubleshooting,9,Troubleshooting,1,09:37:00,12:23:00
Clarence,spoterq2@t-online.de,Business Intelligence (BI),2,Google Cloud Platform (GCP),1,10:25:00,15:49:00
Clarence,spoterq2@t-online.de,Business Intelligence (BI),2,Google Cloud Platform (GCP),1,10:03:00,05:05:00
Clarence,spoterq2@t-online.de,Business Intelligence (BI),2,Google Cloud Platform (GCP),1,09:31:00,18:29:00
Clarence,spoterq2@t-online.de,Business Intelligence (BI),2,Google Cloud Platform (GCP),1,09:49:00,02:24:00
Clarence,spoterq2@t-online.de,Business Intelligence (BI),2,Google Cloud Platform (GCP),1,09:55:00,03:16:00
Clarence,spoterq2@t-online.de,Business Intelligence (BI),2,Google Cloud Platform (GCP),1,09:54:00,08:08:00
Clarence,spoterq2@t-online.de,Business Intelligence (BI),2,Google Cloud Platform (GCP),1,10:20:00,09:07:00
